product_id,category,name,price,article,description,image_path,url,color,sizes,last_update
product_id,category,name,price,article,description,image_path,url,color,sizes,last_update
317371234803,Men Hoodies,Nike Club,£ 59.99,317371234803,"This full-zip Nike Club hoodie offers casual comfort and a classic look. This midweight French terry fabric (with unbrushed loops on the inside) gives structure, breathability and softness—so it's just as ready for the gym as it is for the sofa. Benefits: The standard fit is designed to feel relaxed through the body for easy layering. Double-layer hood provides extra warmth. Product details: Embroidered Nike Futura logo. Split pouch pocket. Ribbed hem and cuffs. Body/hood lining: 80–84% cotton/16–20% polyester. Material percentages may vary. Check label for actual content. Machine wash. Imported",data/images/footlocker/products/317371234803,https://www.footlocker.co.uk/en/product/nike-club-men-hoodies/317371234803.html,Dark Grey Heather-Light Smoke Grey,XS;S;M;L;XL,2025-05-14 01:55:38
317991422562,Women Pants,Jordan Essentials,£ 45.00,317991422562,,data/images/footlocker/products/317991422562,https://www.footlocker.co.uk/en/product/jordan-essentials-women-pants/317991422562.html,Legend Lt Brown-Legend Lt Brown,,2025-05-14 01:55:36
317990659163,Women Pants,Jordan Essentials,£ 75.00,317990659163,,data/images/footlocker/products/317990659163,https://www.footlocker.co.uk/en/product/jordan-essentials-women-pants/317990659163.html,Legend Md Brown-Legend Md Brown,,2025-05-14 01:55:36
317992147008,Women Hoodies,Jordan Brooklyn,£ 64.99,317992147008,,data/images/footlocker/products/317992147008,https://www.footlocker.co.uk/en/product/jordan-brooklyn-women-hoodies/317992147008.html,Hydrogen Blue-White,,2025-05-14 01:55:36
317991995801,Women Hoodies,Jordan Brooklyn,£ 64.99,317991995801,,data/images/footlocker/products/317991995801,https://www.footlocker.co.uk/en/product/jordan-brooklyn-women-hoodies/317991995801.html,Black-White,,2025-05-14 01:55:36
317992133103,Women Hoodies,Jordan Brooklyn,£ 64.99,317992133103,,data/images/footlocker/products/317992133103,https://www.footlocker.co.uk/en/product/jordan-brooklyn-women-hoodies/317992133103.html,Dark Grey Heather-White,,2025-05-14 01:55:36
317992146208,Women Pants,Jordan Brooklyn,£ 59.99,317992146208,,data/images/footlocker/products/317992146208,https://www.footlocker.co.uk/en/product/jordan-brooklyn-women-pants/317992146208.html,Hydrogen Blue-White,,2025-05-14 01:55:36
317992137601,Women Pants,Jordan Brooklyn,£ 59.99,317992137601,,data/images/footlocker/products/317992137601,https://www.footlocker.co.uk/en/product/jordan-brooklyn-women-pants/317992137601.html,Black-White,,2025-05-14 01:55:36
317992138003,Women Pants,Jordan Brooklyn,£ 59.99,317992138003,,data/images/footlocker/products/317992138003,https://www.footlocker.co.uk/en/product/jordan-brooklyn-women-pants/317992138003.html,Dark Grey Heather-White,,2025-05-14 01:55:36
317991997003,Women Pants,Nike Phoenix,£ 49.99,317991997003,,data/images/footlocker/products/317991997003,https://www.footlocker.co.uk/en/product/nike-phoenix-women-pants/317991997003.html,Dark Grey Heather-Sail,,2025-05-14 01:55:36
317992282001,Women Pants,Nike Phoenix,£ 49.99,317992282001,,data/images/footlocker/products/317992282001,https://www.footlocker.co.uk/en/product/nike-phoenix-women-pants/317992282001.html,Black-Sail,,2025-05-14 01:55:36
317992283403,Women Pants,Nike Phoenix,£ 49.99,317992283403,,data/images/footlocker/products/317992283403,https://www.footlocker.co.uk/en/product/nike-phoenix-women-pants/317992283403.html,Dark Grey Heather-Sail,,2025-05-14 01:55:36
317992284004,Women Pants,Nike Phoenix,£ 49.99,317992284004,,data/images/footlocker/products/317992284004,https://www.footlocker.co.uk/en/product/nike-phoenix-women-pants/317992284004.html,Light Orewood Brown-Sail,,2025-05-14 01:55:36
317992281509,Women Pants,Nike Phoenix,£ 49.99,317992281509,,data/images/footlocker/products/317992281509,https://www.footlocker.co.uk/en/product/nike-phoenix-women-pants/317992281509.html,Lilac Ice-Sail,,2025-05-14 01:55:36
317991706631,Women Pants,Jordan Brooklyn,£ 50.00,317991706631,,data/images/footlocker/products/317991706631,https://www.footlocker.co.uk/en/product/jordan-brooklyn-women-pants/317991706631.html,Orchid-Black,,2025-05-14 01:55:36
317990649950,Women Pants,Jordan Brooklyn,£ 40.00,317990649950,,data/images/footlocker/products/317990649950,https://www.footlocker.co.uk/en/product/jordan-brooklyn-women-pants/317990649950.html,Legend Sand-Legend Sand,,2025-05-14 01:55:36
317991664930,Women Pants,Jordan Brooklyn,£ 64.99,317991664930,,data/images/footlocker/products/317991664930,https://www.footlocker.co.uk/en/product/jordan-brooklyn-women-pants/317991664930.html,Gym Red-White,,2025-05-14 01:55:36
317991994101,Women Sweatshirts,Nike Phoenix,£ 49.99,317991994101,,data/images/footlocker/products/317991994101,https://www.footlocker.co.uk/en/product/nike-phoenix-womensweatshirts/317991994101.html,Black-Sail,,2025-05-14 01:55:36
317992209704,Women Pants,Nike Chill Knit,£ 59.99,317992209704,,data/images/footlocker/products/317992209704,https://www.footlocker.co.uk/en/product/nike-chill-knit-women-pants/317992209704.html,Light Orewood Brown-Sail,,2025-05-14 01:55:36
317992210504,Women Pants,Nike Chill Knit,£ 59.99,317992210504,,data/images/footlocker/products/317992210504,https://www.footlocker.co.uk/en/product/nike-chill-knit-women-pants/317992210504.html,Mink Brown-Mink Brown,,2025-05-14 01:55:36
317991688380,Women Polos,Jordan Life,£ 50.00,317991688380,,data/images/footlocker/products/317991688380,https://www.footlocker.co.uk/en/product/jordan-life-women-polos/317991688380.html,Black-Dk Smoke Grey-White,,2025-05-14 01:55:36
317991563880,Women T-Shirts,Nike Phoenix,£ 58.99,317991563880,,data/images/footlocker/products/317991563880,https://www.footlocker.co.uk/en/product/nike-phoenix-women-t-shirts/317991563880.html,Black-Sail,,2025-05-14 01:55:36
317992135001,Women Sweatshirts,Jordan Brooklyn,£ 59.99,317992135001,,data/images/footlocker/products/317992135001,https://www.footlocker.co.uk/en/product/jordan-brooklyn-womensweatshirts/317992135001.html,Black-White,,2025-05-14 01:55:36
317992136403,Women Sweatshirts,Jordan Brooklyn,£ 59.99,317992136403,,data/images/footlocker/products/317992136403,https://www.footlocker.co.uk/en/product/jordan-brooklyn-womensweatshirts/317992136403.html,Dark Grey Heather-White,,2025-05-14 01:55:36
317991840440,Women Sweatshirts,Jordan Brooklyn,£ 59.99,317991840440,,data/images/footlocker/products/317991840440,https://www.footlocker.co.uk/en/product/jordan-brooklyn-womensweatshirts/317991840440.html,Seafoam-White,,2025-05-14 01:55:36
317992026006,Women Sweatshirts,New Balance Graphic,£ 49.99,317992026006,,data/images/footlocker/products/317992026006,https://www.footlocker.co.uk/en/product/new-balance-graphic-womensweatshirts/317992026006.html,Green-Green,,2025-05-14 01:55:36
317991998803,Women Hoodies,Nike Phoenix,£ 59.99,317991998803,,data/images/footlocker/products/317991998803,https://www.footlocker.co.uk/en/product/nike-phoenix-women-hoodies/317991998803.html,Dark Grey Heather-Sail,,2025-05-14 01:55:36
317991999001,Women Pants,Jordan Tunnel,£ 109.99,317991999001,,data/images/footlocker/products/317991999001,https://www.footlocker.co.uk/en/product/jordan-tunnel-women-pants/317991999001.html,Black-Stealth,,2025-05-14 01:55:36
317991996601,Women Pants,Nike Phoenix,£ 49.99,317991996601,,data/images/footlocker/products/317991996601,https://www.footlocker.co.uk/en/product/nike-phoenix-women-pants/317991996601.html,Black-Sail,,2025-05-14 01:55:36
317992214704,Women Hoodies,Nike Chill Knit,£ 64.99,317992214704,,data/images/footlocker/products/317992214704,https://www.footlocker.co.uk/en/product/nike-chill-knit-women-hoodies/317992214704.html,Light Orewood Brown-Sail,,2025-05-14 01:55:36
317987643480,Women Pants,Nike Club,£ 54.99,317987643480,,data/images/footlocker/products/317987643480,https://www.footlocker.co.uk/en/product/nike-club-women-pants/317987643480.html,Obsidian-Obsidian,,2025-05-14 01:55:36
317991480580,Women Pants,Jordan Chicago,£ 50.00,317991480580,,data/images/footlocker/products/317991480580,https://www.footlocker.co.uk/en/product/jordan-chicago-women-pants/317991480580.html,Black-Black,,2025-05-14 01:55:36
317991418580,Women Pants,Jordan Chicago,£ 109.99,317991418580,,data/images/footlocker/products/317991418580,https://www.footlocker.co.uk/en/product/jordan-chicago-women-pants/317991418580.html,Black-Black,,2025-05-14 01:55:36
317991694649,Women T-Shirts,Nike Phnx Bcl Aoj,£ 45.00,317991694649,,data/images/footlocker/products/317991694649,https://www.footlocker.co.uk/en/product/nike-phnx-bcl-aoj-women-t-shirts/317991694649.html,Jade Horizon-Jade Horizon,,2025-05-14 01:55:36
317991903770,Women Pants,Nike Dance Cargo,£ 83.99,317991903770,,data/images/footlocker/products/317991903770,https://www.footlocker.co.uk/en/product/nike-dance-cargo-women-pants/317991903770.html,Light Smoke Grey-Black,,2025-05-14 01:55:36
317991283380,Women Hoodies,adidas Bling,£ 50.00,317991283380,,data/images/footlocker/products/317991283380,https://www.footlocker.co.uk/en/product/adidas-bling-women-hoodies/317991283380.html,Black-Black,,2025-05-14 01:55:36
317991247970,Women Hoodies,Nike Sportswear Phoenix Fleece Oversized,£ 68.99,317991247970,,data/images/footlocker/products/317991247970,https://www.footlocker.co.uk/en/product/nike-sportswear-phoenix-fleece-oversized-women-hoodies/317991247970.html,Dark Grey Heather-Sail,,2025-05-14 01:55:52
317991986701,Women Track Tops,Nike Phoenix,£ 59.99,317991986701,,data/images/footlocker/products/317991986701,https://www.footlocker.co.uk/en/product/nike-phoenix-women-track-tops/317991986701.html,Black-Black,,2025-05-14 01:55:36
317990157663,Women Pants,Jordan Essentials,£ 35.00,317990157663,,data/images/footlocker/products/317990157663,https://www.footlocker.co.uk/en/product/jordan-essentials-women-pants/317990157663.html,Brown Kelp-Brown Kelp,,2025-05-14 01:55:36
317992023801,Women Hoodies,New Balance Sport Essentials,£ 59.99,317992023801,,data/images/footlocker/products/317992023801,https://www.footlocker.co.uk/en/product/new-balance-sport-essentials-women-hoodies/317992023801.html,Grey-Grey,,2025-05-14 01:55:36
317992030780,Women Hoodies,New Balance Sport Essentials,£ 59.99,317992030780,,data/images/footlocker/products/317992030780,https://www.footlocker.co.uk/en/product/new-balance-sport-essentials-women-hoodies/317992030780.html,Black-Black,,2025-05-14 01:55:36
317991691140,Women Track Tops,Nike Cozy Logo,£ 65.00,317991691140,,data/images/footlocker/products/317991691140,https://www.footlocker.co.uk/en/product/nike-cozy-logo-women-track-tops/317991691140.html,Vintage Green-Bicoastal,,2025-05-14 01:55:36
317991817463,Women Pants,Nike Tech Fleece,£ 89.99,317991817463,,data/images/footlocker/products/317991817463,https://www.footlocker.co.uk/en/product/nike-tech-fleece-women-pants/317991817463.html,Mink Brown-Black,,2025-05-14 01:55:36
317990667463,Women Pants,Nike Tech Fleece,£ 50.00,317990667463,,data/images/footlocker/products/317990667463,https://www.footlocker.co.uk/en/product/nike-tech-fleece-women-pants/317990667463.html,Baroque Brown-Black,,2025-05-14 01:55:36
317992009303,Women Pants,Nike Tech Fleece,£ 89.99,317992009303,,data/images/footlocker/products/317992009303,https://www.footlocker.co.uk/en/product/nike-tech-fleece-women-pants/317992009303.html,Dark Grey Heather-Black,,2025-05-14 01:55:36
317991713563,Women Pants,Nike Tech Fleece,£ 75.00,317991713563,,data/images/footlocker/products/317991713563,https://www.footlocker.co.uk/en/product/nike-tech-fleece-women-pants/317991713563.html,Red Sepia-Black,,2025-05-14 01:55:36
317991818661,Women Pants,Nike Tech Fleece,£ 89.99,317991818661,,data/images/footlocker/products/317991818661,https://www.footlocker.co.uk/en/product/nike-tech-fleece-women-pants/317991818661.html,Pale Ivory-Black,,2025-05-14 01:55:36
317991824461,Women Hoodies,Nike Tech Fleece,£ 109.99,317991824461,,data/images/footlocker/products/317991824461,https://www.footlocker.co.uk/en/product/nike-tech-fleece-women-hoodies/317991824461.html,Pale Ivory-Black,,2025-05-14 01:55:36
317992007703,Women Hoodies,Nike Tech Fleece,£ 109.99,317992007703,,data/images/footlocker/products/317992007703,https://www.footlocker.co.uk/en/product/nike-tech-fleece-women-hoodies/317992007703.html,Dark Grey Heather-Black,,2025-05-14 01:55:36
317992008806,Women Hoodies,Nike Tech Fleece,£ 109.99,317992008806,,data/images/footlocker/products/317992008806,https://www.footlocker.co.uk/en/product/nike-tech-fleece-women-hoodies/317992008806.html,Vintage Green-Black,,2025-05-14 01:55:36
317991715063,Women Hoodies,Nike Tech Fleece,£ 90.00,317991715063,,data/images/footlocker/products/317991715063,https://www.footlocker.co.uk/en/product/nike-tech-fleece-women-hoodies/317991715063.html,Red Sepia-Black,,2025-05-14 01:55:36
317991823263,Women Hoodies,Nike Tech Fleece,£ 109.99,317991823263,,data/images/footlocker/products/317991823263,https://www.footlocker.co.uk/en/product/nike-tech-fleece-women-hoodies/317991823263.html,Mink Brown-Black,,2025-05-14 01:55:36
318802606640,Grade School Pants,Nike Tech Fleece,£ 50.00,318802606640,"Say hello to Tech Fleece! Our premium, lightweight fleece—smooth both inside and out—gives you plenty of warmth without adding bulk. These trousers are an easy win you can count on to stay comfy in the cold. Benefits: We evolved our size range to focus on fit, not gender, to let every kid play their way. Stash your snacks and essentials securely in the zip pocket. The taping details on the zip provide the signature Tech Fleece look. Extra fabric between the legs gives you more room to run, jump and stretch. Product details: Body: 53% cotton/47% polyester. Pocket Bag Knuckle Side: 100% cotton. Printed Futura logo. Drawcord waistband. Machine wash. Imported",data/images/footlocker/products/318802606640,https://www.footlocker.co.uk/en/product/nike-tech-fleece-grade-school-pants/318802606640.html,Cargo Khaki-Oil Green-Black,122 - 128 CM;128 - 137 CM,2025-05-14 01:55:47
318802607644,Grade School Pants,Nike Tech Fleece,£ 50.00,318802607644,"Say hello to Tech Fleece! Our premium, lightweight fleece—smooth both inside and out—gives you plenty of warmth without adding bulk. These trousers are an easy win you can count on to stay comfy in the cold. Benefits: We evolved our size range to focus on fit, not gender, to let every kid play their way. Stash your snacks and essentials securely in the zip pocket. The taping details on the zip provide the signature Tech Fleece look. Extra fabric between the legs gives you more room to run, jump and stretch. Product details: Body: 53% cotton/47% polyester. Pocket Bag Knuckle Side: 100% cotton. Printed Futura logo. Drawcord waistband. Machine wash. Imported",data/images/footlocker/products/318802607644,https://www.footlocker.co.uk/en/product/nike-tech-fleece-grade-school-pants/318802607644.html,Neutral Olive-Black-Black,122 - 128 CM,2025-05-14 01:55:47
318802562031,Grade School Pants,Nike Tech Fleece,£ 30.00,318802562031,"Say hello to Tech Fleece! Our premium, lightweight fleece—smooth both inside and out—gives you plenty of warmth without adding bulk. These trousers are an easy win you can count on to stay comfy in the cold. Benefits: We evolved our size range to focus on fit, not gender, to let every kid play their way. Stash your snacks and essentials securely in the zip pocket. The taping details on the zip provide the signature Tech Fleece look. Extra fabric between the legs gives you more room to run, jump and stretch. Product details: Body: 53% cotton/47% polyester. Pocket Bag Knuckle Side: 100% cotton. Printed Futura logo. Drawcord waistband. Machine wash. Imported",data/images/footlocker/products/318802562031,https://www.footlocker.co.uk/en/product/nike-tech-fleece-grade-school-pants/318802562031.html,Aster Pink-Black-Black,128 - 137 CM;137 - 147 CM;147 - 158 CM;158 - 170 CM,2025-05-14 01:55:47
318803174440,Grade School Pants,Nike Tech Fleece,£ 68.99,318803174440,"Say hello to Tech Fleece! Our premium, lightweight fleece—smooth both inside and out—gives you plenty of warmth without adding bulk. These trousers are an easy win you can count on to stay comfy in the cold. Benefits: We evolved our size range to focus on fit, not gender, to let every kid play their way. Stash your snacks and essentials securely in the zip pocket. The taping details on the zip provide the signature Tech Fleece look. Extra fabric between the legs gives you more room to run, jump and stretch. Product details: Body: 53% cotton/47% polyester. Pocket Bag Knuckle Side: 100% cotton. Printed Futura logo. Drawcord waistband. Machine wash. Imported",data/images/footlocker/products/318803174440,https://www.footlocker.co.uk/en/product/nike-tech-fleece-grade-school-pants/318803174440.html,Jade Horizon-Black,158 - 170 CM,2025-05-14 01:55:47
318802889480,Grade School Pants,Nike Tech Fleece,£ 59.99,318802889480,"Say hello to Tech Fleece! Our premium, lightweight fleece—smooth both inside and out—gives you plenty of warmth without adding bulk. These trousers are an easy win you can count on to stay comfy in the cold. Benefits: We evolved our size range to focus on fit, not gender, to let every kid play their way. Stash your snacks and essentials securely in the zip pocket. The taping details on the zip provide the signature Tech Fleece look. Extra fabric between the legs gives you more room to run, jump and stretch. Product details: Body: 53% cotton/47% polyester. Pocket Bag Knuckle Side: 100% cotton. Printed Futura logo. Drawcord waistband. Machine wash. Imported",data/images/footlocker/products/318802889480,https://www.footlocker.co.uk/en/product/nike-tech-fleece-grade-school-pants/318802889480.html,Black-Black-Black,122 - 128 CM;128 - 137 CM;137 - 147 CM;147 - 158 CM;158 - 170 CM,2025-05-14 01:55:47
318802890479,Grade School Pants,Nike Tech Fleece,£ 59.99,318802890479,"Say hello to Tech Fleece! Our premium, lightweight fleece—smooth both inside and out—gives you plenty of warmth without adding bulk. These trousers are an easy win you can count on to stay comfy in the cold. Benefits: We evolved our size range to focus on fit, not gender, to let every kid play their way. Stash your snacks and essentials securely in the zip pocket. The taping details on the zip provide the signature Tech Fleece look. Extra fabric between the legs gives you more room to run, jump and stretch. Product details: Body: 53% cotton/47% polyester. Pocket Bag Knuckle Side: 100% cotton. Printed Futura logo. Drawcord waistband. Machine wash. Imported",data/images/footlocker/products/318802890479,https://www.footlocker.co.uk/en/product/nike-tech-fleece-grade-school-pants/318802890479.html,Dk Grey Heather-Black-Black,122 - 128 CM;128 - 137 CM;137 - 147 CM;147 - 158 CM;158 - 170 CM,2025-05-14 01:55:47
318802844340,Grade School Pants,Nike Tech Fleece,£ 50.00,318802844340,"Say hello to Tech Fleece! Our premium, lightweight fleece—smooth both inside and out—gives you plenty of warmth without adding bulk. These trousers are an easy win you can count on to stay comfy in the cold. Benefits: We evolved our size range to focus on fit, not gender, to let every kid play their way. Stash your snacks and essentials securely in the zip pocket. The taping details on the zip provide the signature Tech Fleece look. Extra fabric between the legs gives you more room to run, jump and stretch. Product details: Body: 53% cotton/47% polyester. Pocket Bag Knuckle Side: 100% cotton. Printed Futura logo. Drawcord waistband. Machine wash. Imported",data/images/footlocker/products/318802844340,https://www.footlocker.co.uk/en/product/nike-tech-fleece-grade-school-pants/318802844340.html,Vintage Green-Black-Black,122 - 128 CM;128 - 137 CM;137 - 147 CM;147 - 158 CM,2025-05-14 01:55:47
318803046862,Grade School Pants,Nike Tech Fleece,£ 50.00,318803046862,"Say hello to Tech Fleece! Our premium, lightweight fleece—smooth both inside and out—gives you plenty of warmth without adding bulk. These trousers are an easy win you can count on to stay comfy in the cold. Benefits: We evolved our size range to focus on fit, not gender, to let every kid play their way. Stash your snacks and essentials securely in the zip pocket. The taping details on the zip provide the signature Tech Fleece look. Extra fabric between the legs gives you more room to run, jump and stretch. Product details: Body: 53% cotton/47% polyester. Pocket Bag Knuckle Side: 100% cotton. Printed Futura logo. Drawcord waistband. Machine wash. Imported",data/images/footlocker/products/318803046862,https://www.footlocker.co.uk/en/product/nike-tech-fleece-grade-school-pants/318803046862.html,Parachute Beige-Parachute Beig,122 - 128 CM;128 - 137 CM;137 - 147 CM;147 - 158 CM;158 - 170 CM,2025-05-14 01:55:47
318803051331,Grade School Pants,Nike Tech Fleece,£ 50.00,318803051331,"Say hello to Tech Fleece! Our premium, lightweight fleece—smooth both inside and out—gives you plenty of warmth without adding bulk. These trousers are an easy win you can count on to stay comfy in the cold. Benefits: We evolved our size range to focus on fit, not gender, to let every kid play their way. Stash your snacks and essentials securely in the zip pocket. The taping details on the zip provide the signature Tech Fleece look. Extra fabric between the legs gives you more room to run, jump and stretch. Product details: Body: 53% cotton/47% polyester. Pocket Bag Knuckle Side: 100% cotton. Printed Futura logo. Drawcord waistband. Machine wash. Imported",data/images/footlocker/products/318803051331,https://www.footlocker.co.uk/en/product/nike-tech-fleece-grade-school-pants/318803051331.html,Magic Ember-Black-Black,122 - 128 CM;128 - 137 CM;137 - 147 CM;147 - 158 CM;158 - 170 CM,2025-05-14 01:55:47
318803093730,Grade School Pants,Nike Tech Fleece,£ 59.99,318803093730,"Say hello to Tech Fleece! Our premium, lightweight fleece—smooth both inside and out—gives you plenty of warmth without adding bulk. These trousers are an easy win you can count on to stay comfy in the cold. Benefits: We evolved our size range to focus on fit, not gender, to let every kid play their way. Stash your snacks and essentials securely in the zip pocket. The taping details on the zip provide the signature Tech Fleece look. Extra fabric between the legs gives you more room to run, jump and stretch. Product details: Body: 53% cotton/47% polyester. Pocket Bag Knuckle Side: 100% cotton. Printed Futura logo. Drawcord waistband. Machine wash. Imported",data/images/footlocker/products/318803093730,https://www.footlocker.co.uk/en/product/nike-tech-fleece-grade-school-pants/318803093730.html,University Red-Black-Black,122 - 128 CM;128 - 137 CM;137 - 147 CM;147 - 158 CM;158 - 170 CM,2025-05-14 01:55:47
318803048926,Grade School Pants,Nike Tech Fleece,£ 50.00,318803048926,"Say hello to Tech Fleece! Our premium, lightweight fleece—smooth both inside and out—gives you plenty of warmth without adding bulk. These trousers are an easy win you can count on to stay comfy in the cold. Benefits: We evolved our size range to focus on fit, not gender, to let every kid play their way. Stash your snacks and essentials securely in the zip pocket. The taping details on the zip provide the signature Tech Fleece look. Extra fabric between the legs gives you more room to run, jump and stretch. Product details: Body: 53% cotton/47% polyester. Pocket Bag Knuckle Side: 100% cotton. Printed Futura logo. Drawcord waistband. Machine wash. Imported",data/images/footlocker/products/318803048926,https://www.footlocker.co.uk/en/product/nike-tech-fleece-grade-school-pants/318803048926.html,Game Royal-Black-Black,122 - 128 CM;128 - 137 CM;158 - 170 CM,2025-05-14 01:55:47
318803052970,Grade School Pants,Nike Tech Fleece,£ 50.00,318803052970,"Say hello to Tech Fleece! Our premium, lightweight fleece—smooth both inside and out—gives you plenty of warmth without adding bulk. These trousers are an easy win you can count on to stay comfy in the cold. Benefits: We evolved our size range to focus on fit, not gender, to let every kid play their way. Stash your snacks and essentials securely in the zip pocket. The taping details on the zip provide the signature Tech Fleece look. Extra fabric between the legs gives you more room to run, jump and stretch. Product details: Body: 53% cotton/47% polyester. Pocket Bag Knuckle Side: 100% cotton. Printed Futura logo. Drawcord waistband. Machine wash. Imported",data/images/footlocker/products/318803052970,https://www.footlocker.co.uk/en/product/nike-tech-fleece-grade-school-pants/318803052970.html,Light Grey Htr-Black-Black,122 - 128 CM;128 - 137 CM;137 - 147 CM;147 - 158 CM;158 - 170 CM,2025-05-14 01:55:47
318803047970,Grade School Pants,Nike Tech Fleece,£ 50.00,318803047970,"Say hello to Tech Fleece! Our premium, lightweight fleece—smooth both inside and out—gives you plenty of warmth without adding bulk. These trousers are an easy win you can count on to stay comfy in the cold. Benefits: We evolved our size range to focus on fit, not gender, to let every kid play their way. Stash your snacks and essentials securely in the zip pocket. The taping details on the zip provide the signature Tech Fleece look. Extra fabric between the legs gives you more room to run, jump and stretch. Product details: Body: 53% cotton/47% polyester. Pocket Bag Knuckle Side: 100% cotton. Printed Futura logo. Drawcord waistband. Machine wash. Imported",data/images/footlocker/products/318803047970,https://www.footlocker.co.uk/en/product/nike-tech-fleece-grade-school-pants/318803047970.html,Sequoia-Black-Black,122 - 128 CM;128 - 137 CM;137 - 147 CM,2025-05-14 01:55:47
318803231662,Grade School Pants,Nike Tech Fleece,£ 50.00,318803231662,"Say hello to Tech Fleece! Our premium, lightweight fleece—smooth both inside and out—gives you plenty of warmth without adding bulk. These trousers are an easy win you can count on to stay comfy in the cold. Benefits: We evolved our size range to focus on fit, not gender, to let every kid play their way. Stash your snacks and essentials securely in the zip pocket. The taping details on the zip provide the signature Tech Fleece look. Extra fabric between the legs gives you more room to run, jump and stretch. Product details: Body: 53% cotton/47% polyester. Pocket Bag Knuckle Side: 100% cotton. Printed Futura logo. Drawcord waistband. Machine wash. Imported",data/images/footlocker/products/318803231662,https://www.footlocker.co.uk/en/product/nike-tech-fleece-grade-school-pants/318803231662.html,Lt Khaki-Lt Khaki-Black,122 - 128 CM;128 - 137 CM;137 - 147 CM;147 - 158 CM;158 - 170 CM,2025-05-14 01:55:47
315215383902,Women Shoes,Nike Air Max 1,£ 85.00,315215383902,,data/images/footlocker/products/315215383902,https://www.footlocker.co.uk/en/product/nike-air-max-1-womenshoes/315215383902.html,White-Black-Summit White,,2025-05-14 01:55:39
315216344002,Women Shoes,Nike Air Max 1,£ 134.99,315216344002,,data/images/footlocker/products/315216344002,https://www.footlocker.co.uk/en/product/nike-air-max-1-womenshoes/315216344002.html,White-Phantom,,2025-05-14 01:55:39
315215710302,Women Shoes,Nike Air Max Dn,£ 70.00,315215710302,,data/images/footlocker/products/315215710302,https://www.footlocker.co.uk/en/product/nike-air-max-dn-womenshoes/315215710302.html,White-Mtlc Silver-Pure Platinu,,2025-05-14 01:56:36
315215880402,Women Shoes,Nike Air Max Dn,£ 164.99,315215880402,,data/images/footlocker/products/315215880402,https://www.footlocker.co.uk/en/product/nike-air-max-dn-womenshoes/315215880402.html,Mtlc Silver-White-Black,,2025-05-14 01:56:36
315215851502,Women Shoes,Nike Air Max Dn,£ 169.99,315215851502,,data/images/footlocker/products/315215851502,https://www.footlocker.co.uk/en/product/nike-air-max-dn-womenshoes/315215851502.html,White-White-Mtlc Platinum,,2025-05-14 01:56:36
315216072702,Women Shoes,Nike Air Max Dn,£ 164.99,315216072702,,data/images/footlocker/products/315216072702,https://www.footlocker.co.uk/en/product/nike-air-max-dn-womenshoes/315216072702.html,White-White-White,,2025-05-14 01:56:36
315215993502,Women Shoes,Nike Air Max Dn,£ 154.99,315215993502,,data/images/footlocker/products/315215993502,https://www.footlocker.co.uk/en/product/nike-air-max-dn-womenshoes/315215993502.html,Sail-Mtlc Silver-Phantom,,2025-05-14 01:56:36
315215975202,Women Shoes,Nike Air Max Dn,£ 80.00,315215975202,,data/images/footlocker/products/315215975202,https://www.footlocker.co.uk/en/product/nike-air-max-dn-womenshoes/315215975202.html,Red Stardust-Canyon Rust-Rose,,2025-05-14 01:56:36
315216074302,Women Shoes,Nike Air Max Dn,£ 100.00,315216074302,,data/images/footlocker/products/315216074302,https://www.footlocker.co.uk/en/product/nike-air-max-dn-womenshoes/315216074302.html,Elemental Pink-Desert Berry,,2025-05-14 01:56:36
315241210202,Women Shoes,Nike Air Max Tuned 1,£ 169.99,315241210202,,data/images/footlocker/products/315241210202,https://www.footlocker.co.uk/en/product/nike-air-max-tuned-1-womenshoes/315241210202.html,White-White-Pure Platinum,,2025-05-14 01:55:39
315215495102,Women Shoes,Nike Air Max Tuned 1,£ 90.00,315215495102,,data/images/footlocker/products/315215495102,https://www.footlocker.co.uk/en/product/nike-air-max-tuned-1-womenshoes/315215495102.html,Black-White-Viotech,,2025-05-14 01:55:39
315216522102,Women Shoes,Nike Air Max Portal,£ 99.99,315216522102,,data/images/footlocker/products/315216522102,https://www.footlocker.co.uk/en/product/nike-air-max-portal-womenshoes/315216522102.html,Black-Hyper Violet,,2025-05-14 01:55:39
315216597302,Women Shoes,Nike Air Max Portal,£ 99.99,315216597302,,data/images/footlocker/products/315216597302,https://www.footlocker.co.uk/en/product/nike-air-max-portal-womenshoes/315216597302.html,Summit White-White,,2025-05-14 01:55:39
315216599902,Women Shoes,Nike Air Max Portal,£ 99.99,315216599902,,data/images/footlocker/products/315216599902,https://www.footlocker.co.uk/en/product/nike-air-max-portal-womenshoes/315216599902.html,Metallic Silver-Phantom,,2025-05-14 01:55:39
315216523902,Women Shoes,Nike Air Max Portal,£ 99.99,315216523902,,data/images/footlocker/products/315216523902,https://www.footlocker.co.uk/en/product/nike-air-max-portal-womenshoes/315216523902.html,Photon Dust-Summit White,,2025-05-14 01:55:39
315216524702,Women Shoes,Nike Air Max Portal,£ 99.99,315216524702,,data/images/footlocker/products/315216524702,https://www.footlocker.co.uk/en/product/nike-air-max-portal-womenshoes/315216524702.html,Black-Pinksicle,,2025-05-14 01:55:39
